,external_id,station_id,short_name,eightd_has_key_dispenser,legacy_id,electric_bike_surcharge_waiver,capacity,has_kiosk,rental_methods,name,lon,rental_uris,lat,station_type,eightd_station_services,region_id,region_code,address,dockless_bikes_parking_zone_capacity,rack_model,client_station_id,target_bike_capacity,target_scooter_capacity
35,a3af9a83-a135-11e9-9cda-0a87ae2ba916,a3af9a83-a135-11e9-9cda-0a87ae2ba916,KA1504000097,False,479,False,15,True,"['KEY', 'CREDITCARD', 'TRANSITCARD']",Drake Ave & Montrose Ave,-87.7165690733,"{'ios': 'https://chi.lft.to/lastmile_qr_scan', 'android': 'https://chi.lft.to/lastmile_qr_scan'}",41.96115407569,classic,[],,,,,,,,
36,a3a3b202-a135-11e9-9cda-0a87ae2ba916,a3a3b202-a135-11e9-9cda-0a87ae2ba916,TA1305000037,False,16,False,15,True,"['KEY', 'CREDITCARD', 'TRANSITCARD']",Paulina Ave & North Ave,-87.66993016004562,"{'ios': 'https://chi.lft.to/lastmile_qr_scan', 'android': 'https://chi.lft.to/lastmile_qr_scan'}",41.90985465216731,classic,[],,,,,,,,
37,da9e6779-5056-4d45-bae3-9dc325ed2807,da9e6779-5056-4d45-bae3-9dc325ed2807,20108,False,723,False,11,True,"['KEY', 'CREDITCARD', 'TRANSITCARD']",Hale Ave & 107th St,-87.66891896724701,"{'ios': 'https://chi.lft.to/lastmile_qr_scan', 'android': 'https://chi.lft.to/lastmile_qr_scan'}",41.699206168127674,classic,[],,,,,,,,
38,a3ad7636-a135-11e9-9cda-0a87ae2ba916,a3ad7636-a135-11e9-9cda-0a87ae2ba916,KA1503000073,False,421,False,11,True,"['KEY', 'CREDITCARD', 'TRANSITCARD']",MLK Jr Dr & 56th St,-87.6158532619,"{'ios': 'https://chi.lft.to/lastmile_qr_scan', 'android': 'https://chi.lft.to/lastmile_qr_scan'}",41.79342945658,classic,[],,,,,,,,
39,a3b22d3d-a135-11e9-9cda-0a87ae2ba916,a3b22d3d-a135-11e9-9cda-0a87ae2ba916,561,False,561,False,11,True,"['KEY', 'CREDITCARD', 'TRANSITCARD']",Damen Ave & 59th St,-87.67414391040802,"{'ios': 'https://chi.lft.to/lastmile_qr_scan', 'android': 'https://chi.lft.to/lastmile_qr_scan'}",41.785861065132,classic,[],,,,,,,,
40,a3af2c5f-a135-11e9-9cda-0a87ae2ba916,a3af2c5f-a135-11e9-9cda-0a87ae2ba916,15575,False,458,False,19,True,"['KEY', 'CREDITCARD', 'TRANSITCARD']",Broadway & Thorndale Ave,-87.6601406209,"{'ios': 'https://chi.lft.to/lastmile_qr_scan', 'android': 'https://chi.lft.to/lastmile_qr_scan'}",41.98974251144,classic,[],,,,,,,,
41,a3af2737-a135-11e9-9cda-0a87ae2ba916,a3af2737-a135-11e9-9cda-0a87ae2ba916,KA1504000148,False,457,False,15,True,"['KEY', 'CREDITCARD', 'TRANSITCARD']",Clark St & Elmdale Ave,-87.66972362995148,"{'ios': 'https://chi.lft.to/lastmile_qr_scan', 'android': 'https://chi.lft.to/lastmile_qr_scan'}",41.990860448125574,classic,[],,,,,,,,
42,a3b2d7d9-a135-11e9-9cda-0a87ae2ba916,a3b2d7d9-a135-11e9-9cda-0a87ae2ba916,594,False,594,False,11,True,"['KEY', 'CREDITCARD', 'TRANSITCARD']",Western Blvd & 48th Pl,-87.683392,"{'ios': 'https://chi.lft.to/lastmile_qr_scan', 'android': 'https://chi.lft.to/lastmile_qr_scan'}",41.805661,classic,[],,,,,,,,
43,a3a5700b-a135-11e9-9cda-0a87ae2ba916,a3a5700b-a135-11e9-9cda-0a87ae2ba916,13045,False,110,False,27,True,"['KEY', 'CREDITCARD', 'TRANSITCARD']",Dearborn St & Erie St,-87.629318,"{'ios': 'https://chi.lft.to/lastmile_qr_scan', 'android': 'https://chi.lft.to/lastmile_qr_scan'}",41.893992,classic,[],,,,,,,,
44,a3b01a86-a135-11e9-9cda-0a87ae2ba916,a3b01a86-a135-11e9-9cda-0a87ae2ba916,15648,False,504,False,15,True,"['KEY', 'CREDITCARD', 'TRANSITCARD']",Campbell Ave & Fullerton Ave,-87.6893070063,"{'ios': 'https://chi.lft.to/lastmile_qr_scan', 'android': 'https://chi.lft.to/lastmile_qr_scan'}",41.92463247165,classic,[],,,,,,,,
45,a3a96aca-a135-11e9-9cda-0a87ae2ba916,a3a96aca-a135-11e9-9cda-0a87ae2ba916,TA1307000161,False,262,False,11,True,"['KEY', 'CREDITCARD', 'TRANSITCARD']",Halsted St & 37th St,-87.64572,"{'ios': 'https://chi.lft.to/lastmile_qr_scan', 'android': 'https://chi.lft.to/lastmile_qr_scan'}",41.827059,classic,[],,,,,,,,
46,a3a9b1d7-a135-11e9-9cda-0a87ae2ba916,a3a9b1d7-a135-11e9-9cda-0a87ae2ba916,13434,False,277,False,15,True,"['KEY', 'CREDITCARD', 'TRANSITCARD']",Ashland Ave & Grand Ave,-87.666611,"{'ios': 'https://chi.lft.to/lastmile_qr_scan', 'android': 'https://chi.lft.to/lastmile_qr_scan'}",41.891072,classic,[],,,,,,,,
47,a3a614ad-a135-11e9-9cda-0a87ae2ba916,a3a614ad-a135-11e9-9cda-0a87ae2ba916,KA1503000041,False,142,False,31,True,"['KEY', 'CREDITCARD', 'TRANSITCARD']",McClurg Ct & Erie St,-87.617854,"{'ios': 'https://chi.lft.to/lastmile_qr_scan', 'android': 'https://chi.lft.to/lastmile_qr_scan'}",41.894503,classic,[],,,,,,,,
